,tweet_id,user,text,retweets,favorites,created_at,location,hashtags
5750,1256696206148993026,distanceBitch1,So you are the ugly naked guy. @FriendsTV #friends #friend #SaturdayThoughts #Covid_19,1,3,2020-05-02 21:24:58+00:00,,#friends #friend #SaturdayThoughts #Covid_19
5751,1256695754342772742,BlueAngels,Thank you to all of those on the serving on the front lines of the COVID-19 response #Healthcareheroes #AmericaStrong #InthisTogether,320,1840,2020-05-02 21:23:10+00:00,,#Healthcareheroes #AmericaStrong #InthisTogether
5752,1256695459126620161,OCTOBERXXIII_,"My aunt has Covid &amp; is currently at GW in ICU. They’re currently using plasma to treat patients. Due to high demand, they’re unsure when it will become available. If there’s anyone in the DMV that has survived Covid &amp; is willing to donate plasma, pls refer them to me. Thank you!",212,116,2020-05-02 21:22:00+00:00,,
5753,1256695404856516608,StJosephsCnauld,"This weeks ""Carpenter""Please not Fr's comment on Finances to help with the basic maintenance of the church and parish We know that many people have been affected by the Covid-19 crisis so any support is greatly appreciated ",4,7,2020-05-02 21:21:47+00:00,,
5754,1256695353497120768,GordonMartell,How Sarah and I are spending Covid summer. ,0,12,2020-05-02 21:21:35+00:00,,
5755,1256695352922640386,jcokechukwu,COVID-19: A Catholic Editor’s Shocking Letter to @realDonaldTrump pt. 2 See full video here : https://www.facebook.com/1211041379/posts/10222400036729013/? Please RT! @DonaldJTrumpJr @charliekirk11 @RealCandaceO @w_terrence,53,58,2020-05-02 21:21:35+00:00,,
5756,1256694547813330945,Rythmically,La Gare du Nord like you've never seen it before. #Mauritius #lockdown #COVID__19,2,8,2020-05-02 21:18:23+00:00,,#Mauritius #lockdown #COVID__19
5757,1256694353004834816,KingSulli69,#COVID__19 RETWEET,4,9,2020-05-02 21:17:36+00:00,,#COVID__19
5758,1256694090638389249,Evespeaks1,But what about all the people that slutted it up and didn't get covid. we rarely hear their heroic tales.,52,1394,2020-05-02 21:16:34+00:00,,
5759,1256693754263736321,lasermichel,"No sign of decreased CO2 concentrations due to Covid-19. All-time high at 418.03 ppm at Mauna Loa, May 1st. #CO2 #ClimateCrisis #ClimateEmergency",9,10,2020-05-02 21:15:13+00:00,,#CO2 #ClimateCrisis #ClimateEmergency
5760,1256693726493257729,raldo_tazz,This is the land of my birth....#Hanover #COVID__19,0,2,2020-05-02 21:15:07+00:00,,#Hanover #COVID__19
5761,1256693406618787840,drdave1999,Nobel prize-winning economist Joseph Stiglitz said that: “Donald Trump’s botched handling of the Covid-19 crisis has left the US looking like a third-world country and on course for a second Great Depression.” Are we making America great again yet? ,591,785,2020-05-02 21:13:51+00:00,,
5762,1256693302444929025,iran_policy,#Iran’s Regime Pays Terrorist Quds Force Mercenaries Five Times More Than Iranian Nurses #coronavirus #COVID__19 https://www.ncr-iran.org/en/news/irans-regime-pays-terrorist-quds-force-mercenaries-five-times-more-than-iranian-nurses/,112,90,2020-05-02 21:13:26+00:00,,#Iran #coronavirus #COVID__19
5763,1256693194340937729,calebsrobertson,"I run a #dnd campaign about searching for a cure for a disease that leaves the victim quarantined, then COVID-19 hits a couple months later I start another mini-campaign about killer insects and then these “murder hornets” show up... Guess I’ll start writing more lightheartedly ",4,24,2020-05-02 21:13:00+00:00,,#dnd
5764,1256692864890949632,NatashaPace,This is Kathleen Rita Murphy. She is 100 years old and a resident at the Northwood long term care home in Halifax. She has just recovered from COVID-19 #NovaScotia,75,1010,2020-05-02 21:11:41+00:00,,#NovaScotia
5765,1256692324484165635,mmpadellan,"Watching Joe Biden HAMMER trump's many failures in handling the COVID-19 response with Rev Al. It's a great interview. More of THIS, please. #TeamBiden",570,2376,2020-05-02 21:09:33+00:00,,#TeamBiden
5766,1256691189845196805,LJloobyloo83,Back home feeling better #COVID__19,0,2,2020-05-02 21:05:02+00:00,,#COVID__19
5767,1256690727414837251,rubina1191,To more weeks...well thats my new. .Narmal #Covid_19,5,15,2020-05-02 21:03:12+00:00,,#Covid_19
5768,1256690600281354240,Hanady10548341,"An elderly Palestinian woman, wearing a mask due to the COVID-19 pandemic, holds a freshly baked bread in the northern West Bank village of Salem, east of Nablus #Palestine #Act4Palestine",7,12,2020-05-02 21:02:41+00:00,,#Palestine #Act4Palestine
5769,1256690082297401344,WeThePatientsNY,"Covid is super complicated, and it’s hard to keep track of how it works. @TheAtlantic does a great job of breaking down what we know.",1,4,2020-05-02 21:00:38+00:00,,
5770,1256689923886727169,TND,"Called ""Patriot Pay,"" the bill would ""help compensate"" essential workers who are at greater risk of getting COVID-19. ",1,2,2020-05-02 21:00:00+00:00,,
5771,1256689923815436294,antonioguterres,"Every person, young or old, should be valued. Older people have the same rights to life and health as everyone else. Difficult decisions around #COVID19 life-saving medical care must respect the human rights and dignity of all.",383,1134,2020-05-02 21:00:00+00:00,,#COVID19
5772,1256689883445448704,ChrisRosanova,Hahaha. You’re serious?? He sent covid positive people into a retirement home! Get your head out of the sand. Cuomo is a dope.,0,8,2020-05-02 20:59:51+00:00,,
5773,1256689316459405312,nazneensheikh,Pigeons don’t like Covid 19 . On guard for us in Yorkville ,0,2,2020-05-02 20:57:35+00:00,,
5774,1256688927349641222,business,"The coronavirus pandemic is likely to last as long as two years, according to a new report",124,177,2020-05-02 20:56:03+00:00,,
5775,1256688925374119936,mary_ng,#COVID19 has brought a health and economic crisis of epic proportions. But it’s also unveiled something else – an insidious and underlying current of racism that cannot go unchecked. Read my op-ed in the @TorontoStar ,94,294,2020-05-02 20:56:02+00:00,,#COVID19
5776,1256688733744742402,LeslynLewis,Any serious Canadian politician and candidate should be calling for a review of our relationship with China post COVID-19. But it will take guts to follow through on it. I am ready to lead a Canada that is more self-reliant. #cpcldr #cdnpoli,712,2063,2020-05-02 20:55:16+00:00,,#cpcldr #cdnpoli
5777,1256688636227211265,TexasHoldzGames,Bit of codenames with the in-laws on a COVID Saturday night...many disagreements afoot ,1,3,2020-05-02 20:54:53+00:00,,
5778,1256688311797760009,JoshuaGoldthor2,Got bored roses are red #COVID__19,245,1102,2020-05-02 20:53:36+00:00,,#COVID__19
5779,1256687770879373312,samanthalbcass,"I’m still in awe that in 17 days time I would have been sitting in an exam hall writing countless essays on nazification and the FRG. My first A-level exam. Instead, I will be in my bedroom watching the vampire diaries #COVID__19 #alevels2020",0,12,2020-05-02 20:51:27+00:00,,#COVID__19 #alevels2020
5780,1256687275028746240,varun_mathur,"Maintaining a facility to be COVID-19 free became a domain expertise; startups emerged here which helped aggregate people in office-like safe, sanitary and productive work environments close to where they already lived. Home offices became shared amongst trusted participants.",51,312,2020-05-02 20:49:29+00:00,,
5781,1256687148868263939,ccardyDNP,"If your biggest concern of #quarantine is when tattoo/hair/nail/piercing shops will reopen, you’re missing the point. #COVID__19 #QuarantineLife #SaferAtHome #SocialDistancing",5,61,2020-05-02 20:48:59+00:00,,#quarantine #COVID__19 #QuarantineLife #SaferAtHome #SocialDistancing
5782,1256687121122889729,TheRickWilson,"When you see the things both George W. Bush and Barack Obama have said about how we should respond to COVID, we are reminded what real presidential leadership looks like, beyond party or politics. ",6182,24657,2020-05-02 20:48:52+00:00,,
5783,1256686831657201664,Telegraph,Doctors and Oxford University researchers believe ministers have become overly reliant on worst-case-scenarios from Imperial College,158,278,2020-05-02 20:47:43+00:00,,
5784,1256686122031362055,DanBezilla,This COVID shutdown is what you make of it. ,0,80,2020-05-02 20:44:54+00:00,,
5785,1256685795798323204,CleoOkaah,Shot by the police for flouting curfew rules #Covid_19,0,0,2020-05-02 20:43:36+00:00,,#Covid_19
5786,1256685396542599182,IJM,"With violence increasing during #COVID lockdowns, IJM Guatemala donated face masks and disinfecting supplies to help ensure that public officials who are in contact with victims of violence are equipped to protect and serve the most vulnerable. ",7,35,2020-05-02 20:42:01+00:00,,#COVID
5787,1256685276178649091,JennamariaT,Who else is missing the gym? #gym #Covid_19 IG: jennnamariaa,0,4,2020-05-02 20:41:32+00:00,,#gym #Covid_19
5788,1256684951656898562,KayaKathir,Even Rogers was alarmed by my coffee roasting skills. #brazilliancoffee #COVID__19,0,3,2020-05-02 20:40:15+00:00,,#brazilliancoffee #COVID__19
5789,1256684583833255936,PaulNemitz,170 cybersecurity experts warn that British government’s #Covid contact #tracking app could be used to surveil people even after coronavirus has gone https://www.businessinsider.nl/cybersecurity-experts-uk-government-contact-tracing-surveillance-2020-4/ #Surveillance #Privacy #Democracy #coronavirus #CoronaApp #COVIDAPP,175,196,2020-05-02 20:38:47+00:00,,#Covid #tracking #Surveillance #Privacy #Democracy #coronavirus #CoronaApp #COVIDAPP
5790,1256683901746995200,djnotmaintr,After this Covid-19 pandemic bullshit I'll treat my tummy with this monstrosity pic.twitter.com/KwoopLwaBp,0,12,2020-05-02 20:36:04+00:00,,
5791,1256683660352221185,laryan70,I was today years old when I took the time to clean out and organize my sock drawer. COVID isolation has changed me ,0,5,2020-05-02 20:35:07+00:00,,
5792,1256683233833619458,matthaig1,Am sad. A close family friend died. My dad's best friend. Alan Robshaw. Not Covid. Knew he was dying and was pissed off about not having a proper funeral because he had written jokes for it. Funniest man I knew. He loved travel. This is a painting he did in Croatia two years ago. ,43,2574,2020-05-02 20:33:25+00:00,,
5793,1256682804341022722,BarbraStreisand,"Trump and his yes man Pence don't even recognize the lofty and insular world they live in. It is great that they can get tested frequently for COVID-19, but the rest of America can’t. Before the economy can return fully, the country needs testing. ",141,760,2020-05-02 20:31:43+00:00,,
5794,1256682372654825475,nowthisnews,Watch Trump promise 5 million COVID-19 tests per day — and then deny it the very next day ,486,820,2020-05-02 20:30:00+00:00,,
5795,1256681650416750594,jugs242,The Bahamas after we get over covid : ,203,344,2020-05-02 20:27:08+00:00,,
5796,1256681579021123584,chloexgemmel,kinda unfair that we’re being robbed of moments like these bc of covid ,0,8,2020-05-02 20:26:51+00:00,,
5797,1256680990879166466,AngrierWHStaff,"We’ll probably never know what the real death toll from COVID-19 is, but I wouldn’t be at all surprised if we were already over 100,000 in the United States. ",934,3325,2020-05-02 20:24:30+00:00,,
5798,1256680611219030016,SajjadFazel,Want to share information online? Thinking of reposting something? Use this simple algorithm. #Covid_19,90,194,2020-05-02 20:23:00+00:00,,#Covid_19
5799,1256680526284554241,AjimotiPreciou1,Hmmm... Lock down lock down. I pray we all survive. This photo carries a message #COVID-19 ,0,3,2020-05-02 20:22:40+00:00,,#COVID
5800,1256680353617580032,disequil,rt 【 #MOTS7 TOUR PIN GIVEAWAY 】 - open worldwide - followers only - rtwt &amp; comment your fav bts meme - fill out this : http://bit.ly/2zJAMkX - ends 6/13 - 5 winners : http://disequil.com portion of profits will go towards covid relief #MAPOFTHESOULTOUR,180,227,2020-05-02 20:21:58+00:00,,#MOTS7 #MAPOFTHESOULTOUR
5801,1256680294763110402,YADArmy1,"Justa just died of COVID. She was full of love for her fellow workers &amp; we loved her. She moved us all to do more, organize more &amp; always scream louder. Before she got sick she was calling other home attendants, continuing to organize to get PPE. We are filled with grief &amp; anger. ",3414,6649,2020-05-02 20:21:44+00:00,,
5802,1256680090710224898,charlygilpin,Hi happy #SettlerSaturday today I suggest for settlers to donate to Navajo &amp; Hopi Families COVID-19 Relief Fund ,59,43,2020-05-02 20:20:56+00:00,,#SettlerSaturday
5803,1256679690196135938,MrVikas,"Inspiring work by @TheVikasKhanna who has worked to distribute over 1 million meals of dry rations to 65+ cities in india as part of #COVID__19 response. Incredible work Vikas, proud of you!",31,219,2020-05-02 20:19:20+00:00,,#COVID__19
5804,1256679603751530499,RawStory,Pelosi and McConnell team up -- to reject COVID-19 testing that could get Capitol Hill working again ,103,161,2020-05-02 20:19:00+00:00,,
5805,1256679355113144320,austin19862010,The CDC even states this. Even without testing they're to claim it as covid. The flu just magically disappeared ,24,31,2020-05-02 20:18:00+00:00,,
5806,1256679065945346050,Bravespace3,This is the best idea of the Covid crisis so far. pic.twitter.com/1bCQfTxRq0,15,29,2020-05-02 20:16:51+00:00,,
5807,1256679054029271042,manju_rbg,The world finally found a solution for #Corona @TaherShahh #tahershah #COVID__19 #contentmarketing #Bangalore – at Accel Partners,4,10,2020-05-02 20:16:49+00:00,,#Corona #tahershah #COVID__19 #contentmarketing #Bangalore
5808,1256678844796370953,Calista17151072,"You are great, but please be sensitive to those who lost their spouses, parents, grandparents, siblings, aunts, uncles, friends, etc. to #COVID__19 - I get the point, but these #s were covered up until too late &amp; my father died, the nursing homes should have been priority #1",1,18,2020-05-02 20:15:59+00:00,,#COVID__19 #s
5809,1256678834105053185,foundmyfitness,Well-controlled blood glucose regulation was associated with significantly lower COVID-19-related mortality compared to individuals with poorly controlled blood glucose regulation during hospitalization. ,244,786,2020-05-02 20:15:56+00:00,,
5810,1256678727217483776,zaidalsaleh9,Israel will fall #Covid_48_isBack #الصهيوينة_وباء_العرب,0,0,2020-05-02 20:15:31+00:00,,#Covid_48_isBack
5811,1256678499642937344,plus360ng,Get your Igbo friend to hear what Destin Etiko have to tell. . . . #worldnakedgardeningday #COVID__19 #COVID19Kano,0,2,2020-05-02 20:14:36+00:00,,#worldnakedgardeningday #COVID__19 #COVID19Kano
5812,1256677834283597824,GmritBisikets,This is worst the worst Even in these hard covid time also our college management collecting exam&amp; codonation fees from the students through online mode So please respond it sir and take action @AndhraPradeshCM @JanaSenaParty @ysjagan @PawanKalyan,5,3,2020-05-02 20:11:58+00:00,,
5813,1256677802738409480,mmhmmxo,"Hello everyone! I’m raising some money to provide suhoor and iftaar meals, as well as COVID-19 hygiene kits for orphans and widows. If you live in London and would like some delicious cupcakes delivered to your door then Insh’Allah you can help me! ",63,62,2020-05-02 20:11:50+00:00,,
5814,1256677407903240192,joshua__frank,"Nearly 3,000 people have died of COVID in one day, it’s the largest 24 hour death count yet, and states across the country are opening while rightwing lunatics protest. Totally insane. Remember the number 3,000, a record that’s sure to be broken. ",2413,3636,2020-05-02 20:10:16+00:00,,
5815,1256677089295597570,NursingNotesUK,"It is with great sadness we announce that nurse Gill Oakes has sadly died from COVID-19. Colleagues say Gill ""was a dedicated and compassionate member of our team, caring for patients at Bolton Hospice for nearly 24 years. She will be dearly missed by us all."" ",3864,16762,2020-05-02 20:09:00+00:00,,
5816,1256675594001055744,MozeyLinclin,JAN 1st: This is my year I feel it #COVID__19 :,2,2,2020-05-02 20:03:04+00:00,,#COVID__19
5817,1256675288601243651,ISCResearch,This is the deputy prime minister of Belgium demonstrating how to put on a face mask to his nation. #COVID__19 #coronavirus,23,32,2020-05-02 20:01:51+00:00,,#COVID__19 #coronavirus
5818,1256675222541029377,allen20701081,miss someone but idk who it is . . . . . #YouthWithYou #COVID__19,0,0,2020-05-02 20:01:35+00:00,,#YouthWithYou #COVID__19
5819,1256675164114300928,derekdemitrius,Thermal scanning for #Covid_19india #coronavirus #coronavirus Credits:@tiktok,0,0,2020-05-02 20:01:21+00:00,,#Covid_19india #coronavirus #coronavirus
5820,1256674972833140738,jeff_johnson78,Great day for a game of COVID-18 holes ,0,2,2020-05-02 20:00:36+00:00,,
5821,1256674619978743808,Tommy_Voltaire,"According to the most recent data, the immune system is actually 99.8% to 99.9% effective at fighting COVID-19.",13,67,2020-05-02 19:59:11+00:00,,
5822,1256674345453342721,BlessingsRamoba,"Our South African government must soon implement a policy of mass deportation of illegal foreign immigrants.After our war on Covid-19, jobs will vanish.We must demand to see legit papers of foreigners.We must put South Africans first.There must be mass deportations. #Zimbabweans",164,722,2020-05-02 19:58:06+00:00,,#Zimbabweans
5823,1256674024429481984,LavekarBharati,"Our Volunteers Distributing Essential Grocery Packets & #Sanitary_Pads,to Needy People in #Ward_59 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown. #StayHome #IndiaFightsCorona #lockdownindia #CoronaWillEndSoon #versova #COVID19India",12,21,2020-05-02 19:56:49+00:00,,#Sanitary_Pads #Ward_59 #Versova_Vidhansabha #CoronaVirus #Covid_19 #StayHome #StayHome #IndiaFightsCorona #lockdownindia #CoronaWillEndSoon #versova #COVID19India
5824,1256674018117246976,varun_mathur,"Physical bookstores did not recover beyond 2021 as it was just too tough to maintain COVID-19 prevention/cleanliness in a place where books are browsed through by many people. But while bookstores went down, the number of books being written and sold is 10x what it was in 2020.",64,386,2020-05-02 19:56:48+00:00,,
5825,1256673993526042626,varun_mathur,"Firstly, we still don't have a COVID-19 vaccine available to billions of us worldwide. Key people in society and government were the first ones to get it, and rest of us are waiting. So while we wait, society has adapted to prevent COVID-19 from spreading rapidly ever again.",82,556,2020-05-02 19:56:42+00:00,,
5826,1256673318293450753,AppLuxary,Stop violence against #women #coronavirus #COVID__19,0,0,2020-05-02 19:54:01+00:00,,#women #coronavirus #COVID__19
5827,1256673228736434176,DamairsCarter,Should they cancel taxes for everyone? #COVID__19 #Amazon #taxes,0,2,2020-05-02 19:53:40+00:00,,#COVID__19 #Amazon #taxes
5828,1256673031017152518,LauraArmitage6,#COVID__19 told by the cast of #friends @FriendsTV,0,1,2020-05-02 19:52:53+00:00,,#COVID__19 #friends
5829,1256672984007348225,Lara__ox,#COVID__19 got me like.,0,0,2020-05-02 19:52:41+00:00,,#COVID__19
5830,1256671933053067264,niro60487270,"All of these countries, other than Egypt, which were reported today as receiving hydroxychloroquine from India, have a Covid-19 case fatality rate below 1%. Much better than the world average. It is possible that Egypt has not been consistently treating early like Bahrain. ",66,101,2020-05-02 19:48:31+00:00,,
5831,1256671676152061963,Dr_Deloused,"Dr: Where you at the park in the last week? COVID-19 dude: Yes Dr: no ventilator for you, back of the line! ",55,965,2020-05-02 19:47:30+00:00,,
5832,1256671303353819136,BradLafortune,"Alberta, can we please fucking not send thousands of migrant workers back tomorrow to the biggest outbreak site of COVID?",176,908,2020-05-02 19:46:01+00:00,,
5833,1256670613340553216,SeraMak,"When we were reporting on #FedEx Memphis hub workers’ fear of preventable exposure, Pamela Pope, a 30+ year Newark hub worker was still alive w/same concerns. She died Apr 25 &amp; we’ve since learned of at least 8 FedEx deaths &amp; a nat’l pattern of complaints",501,554,2020-05-02 19:43:16+00:00,,#FedEx
5834,1256670587583229952,REBELS_HUNT,Safoora Zargar was arrested on April 10 for protesting against CAA. She was 3-months pregnant at the time of her arrest & was sent to an overcrowded Tihar jail amid Covid-19 outbreak endangering her &amp; her unborn childs life.A hate monger roaming without FIR. #StopTargetingMuslim,1,8,2020-05-02 19:43:10+00:00,,#StopTargetingMuslim
5835,1256670405567418369,delbigtree,GATES IS FULL OF IT! We already have a treatment that’s 95% effective it’s called the IMMUNE SYSTEM which recovers 95% of infected without side effects. For the rest - HCQ is 99% effective when given early. BTW NATURAL HERD IMMUNITY ends the insanity too.,2461,4408,2020-05-02 19:42:27+00:00,,
5836,1256670194560270337,SpartyLivesHere,@GovWhitmer awful response to COVID will dwarf her confusion to her self-induced Michigan SHUTDOWN RECESSION plan - a massive train wreck. #COVID19 #MichiganProtest,15,24,2020-05-02 19:41:36+00:00,,#COVID19 #MichiganProtest
5837,1256670086632439813,ErrolWebber,Covid-19 Is Being Leveraged As A Trojan Horse To Bring Communism To THE LAND OF THE FREE. We MUST NOT let this happen! ,141,225,2020-05-02 19:41:11+00:00,,
5838,1256669698533588995,KOJO_Cue,S/o to @3musicAwards ... The virtual awards thing be good initiative. Let's not let Covid stop us from appreciating artists. #3MusicAwards20,149,1532,2020-05-02 19:39:38+00:00,,#3MusicAwards20
5839,1256669540324433924,bluestofmoons,My first meme #COVID__19 #SaferAtHome,0,0,2020-05-02 19:39:00+00:00,,#COVID__19 #SaferAtHome
5840,1256669249319436289,Hreetu1,"Stop targeting muslims, focus on economy and those people which are suffering from from corona crises . #Covid_19 #StopTargetingMuslim #StopTargetingMuslim #StopTargetingMuslim #StopTargetingMuslim",201,282,2020-05-02 19:37:51+00:00,,#Covid_19 #StopTargetingMuslim #StopTargetingMuslim #StopTargetingMuslim #StopTargetingMuslim
5841,1256669174828417024,PositiveNEWSB,MANIPUR IS FIRST FREE COVID STATE ? ,0,0,2020-05-02 19:37:33+00:00,,
5842,1256667924993060864,okonjithelma,Is your office/company looking to resume next week ? We @Thelmacleans_ are available for all your fumigation &amp; disinfectant services! We are available to make your workspace safe from #COVID__19 For all your bookings http://Thelmacleans.com or WhatsApp 07084894242 !,101,30,2020-05-02 19:32:35+00:00,,#COVID__19
5843,1256667736882774019,LucknowBale,Reason for #earthquake #PopulationExplosion #MughalsKMKB #COVID19 #Covid_19 #lockdown #India #IndiaFightsCoronavirus #coronavirus #lockdownhustle,2,6,2020-05-02 19:31:50+00:00,,#earthquake #PopulationExplosion #MughalsKMKB #COVID19 #Covid_19 #lockdown #India #IndiaFightsCoronavirus #coronavirus #lockdownhustle
5844,1256667669819985926,GhadirAtwi,The real pandemic #Trump #Covid_19,0,22,2020-05-02 19:31:34+00:00,,#Trump #Covid_19
5845,1256667487875235841,EvermoreDog,"Midnight is such a gentle little soul. She's one of those dogs that sort of gets forgotten. She's a small sized girl, about 3 years old & really just wants a lap of her own. Pls DM post-Covid (if you've had successful homecheck already then pls DM now). #AdoptDontShop #TeamZay",479,841,2020-05-02 19:30:51+00:00,,#AdoptDontShop #TeamZay
5846,1256667479671177216,AsigriJowel,Meeting your partner after quarantine be like this #LoveLockdown #COVID__19 #day37oflockdown #AnimalCrossingNewHorizons,0,4,2020-05-02 19:30:49+00:00,,#LoveLockdown #COVID__19 #day37oflockdown #AnimalCrossingNewHorizons #AnimalCrossingNewHorizons
5847,1256666948584103936,CargileFor,"As the numbers continue to come in, for a clear definition of what constitutes a ""Covid-19 Death"", please listen carefully to this Illinios official. #CA35 #CargileforCongress #TheFamilyMan #SmileitsCargile #Chino #Pomona #Ontario #Fontana #Bloomington #Rialto",222,137,2020-05-02 19:28:42+00:00,,#CA35 #CargileforCongress #TheFamilyMan #SmileitsCargile #Chino #Pomona #Ontario #Fontana #Bloomington #Rialto
5848,1256666876479967240,hamstertalk,"My cousins once brought a full steak dinner from Benihana into a Regal Cinemas, you’re telling me they’ll be able to check for COVID? ",7075,45398,2020-05-02 19:28:25+00:00,,
5849,1256666662599884800,rjkoo,"COVID-19 advice from both sides of the aisle: Republicans (incl. @realDonaldTrump): Be careful &amp; vigilant. Do business. Live your life. Dems: Be scared. If businesses fail, we win. Live in fear. Listen to us. Look at the stats. Numbers don’t lie. Liberals do. #Trump2020",13,19,2020-05-02 19:27:34+00:00,,#Trump2020
5850,1256666585881772032,MikeyBrogs70,Hey Chuck remember these guys? We Do! #COVID__19 ,0,0,2020-05-02 19:27:16+00:00,,#COVID__19
5851,1256666528637829121,onscene911,Protesters at the #California State Capitol in #Sacramento are confronted by unmasked CHP officers ordering them to leave the grounds of the Capitol immediately stating that the protest created a dangerous environment to the spread of the #COVID__19 virus.,2,6,2020-05-02 19:27:02+00:00,,#California #Sacramento #COVID__19
5852,1256666112701407233,joshuagateley,Would love to be shooting #bedlam softball right now. #covid_19 #boomersooner #sooners,32,484,2020-05-02 19:25:23+00:00,,#bedlam #covid_19 #boomersooner #sooners
5853,1256666101338959872,axlrose,Q: If the Sheriffs can choose not to enforce the beach closures can the hospitals “choose” not to admit any possible Covid-19 suspected beach goers? Just askin’... ,4874,34165,2020-05-02 19:25:20+00:00,,
5854,1256666034158723072,soutikBBC,"Smokers, “are much less likely” to suffer severely from #SARSCoV2, the virus that causes #COVID__19, researchers find. Rarely, they add, is such a result seen in medicine. And the key to this ‘protection’ may lie in the way nicotine works. #smoking",92,200,2020-05-02 19:25:04+00:00,,#SARSCoV2 #COVID__19 #smoking
5855,1256665867078627328,haileybranson,"A newspaper in rural Northern California hadn’t missed a week of publication since 1866. But COVID-19 stopped the presses. The county health agency is now scrambling to keep older, isolated people informed &amp; sent postcards about the virus to every resident ",143,250,2020-05-02 19:24:25+00:00,,
5856,1256665827757051904,HerbieKick,Hope I dont scare anyone during this #COVID__19 outbreak. Thanks @Zak_Bagans for the idea lol.,0,3,2020-05-02 19:24:15+00:00,,#COVID__19
5857,1256665553277763587,jrrl,"Three weeks ago, my Dad tested positive for COVID-19. He passed away today a little after noon. We don't have a specific cause of death. I don't suppose it matters. Not really. He was my Dad and he is gone. ",3525,44896,2020-05-02 19:23:10+00:00,,
5858,1256665390329061378,NYC_Buildings,We’re working hard so you can stay home safely! Learn more about DOB’s COVID-19 response: http://on.nyc.gov/34xBZaC,3,8,2020-05-02 19:22:31+00:00,,
5859,1256665307621601283,libertycounsel,BREAKING NEWS! Liberty Counsel won an emergency injunction from the U.S. Sixth Circuit Court of Appeals prohibiting the enforcement of @GovAndyBeshear COVID orders against church services at Maryville Baptist Church and Pastor Dr. Jack Roberts. https://lc.org/newsroom/details/050220-court-rules-for-church-against-ky-governor,40,65,2020-05-02 19:22:11+00:00,,
5860,1256665299744690178,CubaMINREX,"The President of the Republic of #Cuba, @DiazCanelB, will participate in the Online Summit entitled ""We stand together against COVID-19"", convened by Azerbaijan in its capacity as Chair of the Non-Aligned Movement. http://www.minrex.gob.cu/en/president-diaz-canel-attend-nams-online-summit",91,109,2020-05-02 19:22:09+00:00,,#Cuba
5861,1256665193066778624,VegetableSamosa,"This time next year on #BritainsGotTalent ... ""My mum was a key worker and got covid..."" Instant gold buzzer.",91,1105,2020-05-02 19:21:44+00:00,,#BritainsGotTalent #BritainsGotTalent
5862,1256665129497825284,SpartyLivesHere,@GovWhitmer awful response to COVID will dwarf her confusion to her self-induced Michigan SHUTDOWN RECESSION plan - a massive train wreck. #COVID19 #MichiganProtest – at Spider Lake,2,3,2020-05-02 19:21:29+00:00,,#COVID19 #MichiganProtest
5863,1256664059220504580,treefrei3,If COVID-19 isn’t done by June we might have to step in.. ,2,54,2020-05-02 19:17:14+00:00,,
5864,1256663927607291904,MoonofA,New on MoA: More Covid-19 Science https://www.moonofalabama.org/2020/05/some-covid-19-science.html,73,96,2020-05-02 19:16:42+00:00,,
5865,1256663560324816896,DheizonAlves4,COVID SE ,0,0,2020-05-02 19:15:15+00:00,,
5866,1256663327046074369,ericfabian,"Once Upon a Virus, by Xinhua #TrumpIsNotADoctor #Trump #COVID__19 #coronavirus #China",5,31,2020-05-02 19:14:19+00:00,,#TrumpIsNotADoctor #Trump #COVID__19 #coronavirus #China
5867,1256663277649776646,Lebakangc,"This guy is more like #COVID__19 . . . If you know, you know!",0,1,2020-05-02 19:14:07+00:00,,#COVID__19
5868,1256662783548026880,the_wincast,During Covid - this thing seems like a great thing to have. We will be reviewing this in the upcoming future. Follow for when we do as we will give out the product for free after each review! #follobackforfolloback #follo4folloback,1,10,2020-05-02 19:12:09+00:00,,#follobackforfolloback #follo4folloback
5869,1256662604388409346,tushar_vasani,Kovind-19 Comments #presidentofindia @rashtrapatibhvn #COVID__19,0,0,2020-05-02 19:11:27+00:00,,#presidentofindia #COVID__19
5870,1256661746028179456,andylassner,I knew quitting was a mistake,470,4470,2020-05-02 19:08:02+00:00,,
5871,1256661585940164615,OhMyGaddArdrey,"What are your challenges with teaching during COVID-19? On 5/7 from 5 to 8 p.m. ET the 2020 State Teachers of the Year will lead a Twitter chat with @CCSSO, ""Ask A Teacher of the Year.” Join the conversation at #AskaTeacheroftheYear.",5,19,2020-05-02 19:07:24+00:00,,#AskaTeacheroftheYear
5872,1256661555766165504,com_buyers,Stay Safe!! Wash Your hand with SANTOOR Hand Wash.. Visit http://www.buyers-value.com Earn #cashback. #COVID__19,2,2,2020-05-02 19:07:17+00:00,,#cashback #COVID__19
5873,1256661353823113216,DarrionDeCole,"Hell I know it aint the right mask , but something is better than nothing right? Meet me at the Park for a run? #DarrionDeCole #COVID #SaturdayMood",0,12,2020-05-02 19:06:29+00:00,,#DarrionDeCole #COVID #SaturdayMood
5874,1256661335867359232,NC_Governor,Gov. Cooper’s statement on the legislature passing two COVID-19 relief bills: ,88,554,2020-05-02 19:06:24+00:00,,
5875,1256661096515198981,DhoIslamabad,"Attending calls, giving advice to the patients and getting feedback COVID Cell DHO Office Islamabad. ",2,11,2020-05-02 19:05:27+00:00,,
